dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1554958800,2019-04-11 05:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,42.28,5.999958376,38.7,33.85,39.56,43.07,998,,,87,41.182065400000006,10,26.46,1.3,,,,100,501,Rain,moderate rain,10n
1554962400,2019-04-11 06:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,41.86,6.21371,38.57,32.04,39.56,43.07,996,,,88,54.0444704,60,32.21,,,,,100,804,Clouds,overcast clouds,04n
1554966000,2019-04-11 07:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,40.96,6.21371,37.98,31.06,39.43,42.53,996,,,89,51.5390976,70,34.45,,,,,100,804,Clouds,overcast clouds,04n
1554969600,2019-04-11 08:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,41.94,6.21371,38.07,31.69,39.56,43.07,994,,,86,59.18943240000001,70,33.38,,,,,100,804,Clouds,overcast clouds,04n
1554973200,2019-04-11 09:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,42.12,6.21371,38.25,33.08,40.33,43.61,992,,,86,46.528352000000005,70,29.97,,,,,100,804,Clouds,overcast clouds,04n
1554976800,2019-04-11 10:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,42.44,6.21371,38.86,32.59,40.71,43.97,991,,,87,56.63932080000001,90,47.18,,,,,100,804,Clouds,overcast clouds,04n
1554980400,2019-04-11 11:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,43.84,6.21371,39.33,36.46,41.56,44.85,989,,,84,36.0371034,90,33.38,,,,,100,804,Clouds,overcast clouds,04n
1554984000,2019-04-11 12:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,44.58,6.21371,40.06,38.37,42.73,45.05,989,,,84,28.520985000000003,100,23.04,,,,,100,804,Clouds,overcast clouds,04d
1554987600,2019-04-11 13:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,45.09,6.21371,40.86,38.66,42.57,46.65,989,,,85,31.0263578,100,,,,,,100,804,Clouds,overcast clouds,04d
1554991200,2019-04-11 14:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,46.22,6.21371,41.97,39.81,44.33,48.47,989,,,85,33.5317306,110,21.92,,,,,100,804,Clouds,overcast clouds,04d
1554994800,2019-04-11 15:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,50.97,6.21371,46.31,49.71,47.53,52.02,988,,,84,41.182065400000006,190,,,,,,100,804,Clouds,overcast clouds,04d
1554998400,2019-04-11 16:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,47.1,6.21371,43.14,39.63,45.25,48.45,990,,,86,46.528352000000005,190,29.97,,,,,100,804,Clouds,overcast clouds,04d
1555002000,2019-04-11 17:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,46.06,6.21371,39.27,37.63,43.72,46.98,990,,,77,54.0444704,200,35.68,,,,,100,804,Clouds,overcast clouds,04d
1555005600,2019-04-11 18:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,45.39,6.21371,37.26,37.17,44.22,46.67,990,,,73,49.03372480000001,200,35.79,,,,,100,804,Clouds,overcast clouds,04d
1555009200,2019-04-11 19:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,44.82,6.21371,35.65,35.98,42.73,46.08,991,,,70,54.0444704,210,32.21,,,,,100,804,Clouds,overcast clouds,04d
1555012800,2019-04-11 20:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,43.14,6.21371,35.1,33.75,41.32,44.62,992,,,73,54.0444704,200,35.68,,,,,100,500,Rain,light rain,10d
1555016400,2019-04-11 21:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,43.05,6.21371,32.86,34.07,40.55,44.1,993,,,67,49.03372480000001,200,34.45,,,,,100,804,Clouds,overcast clouds,04d
1555020000,2019-04-11 22:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,41.65,6.21371,31.89,32.22,37.56,43.02,994,,,68,49.03372480000001,220,31.09,,,,,100,804,Clouds,overcast clouds,04d
1555023600,2019-04-11 23:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,38.32,6.21371,30.02,27.55,35.56,39.45,996,,,71,51.5390976,220,33.33,,,,,100,804,Clouds,overcast clouds,04d
1555027200,2019-04-12 00:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,36.95,6.21371,29.46,26.28,34.56,37.98,996,,,73,46.528352000000005,240,,,,,,100,804,Clouds,overcast clouds,04d
1555030800,2019-04-12 01:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,36.21,6.21371,28.83,24.76,34.21,37.67,997,,,73,51.5390976,230,34.45,,,,,100,804,Clouds,overcast clouds,04n
1555034400,2019-04-12 02:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,35.73,6.21371,28.11,24.39,33.57,37.08,998,,,72,49.03372480000001,240,32.21,,,,,100,600,Snow,light snow,13n
1555038000,2019-04-12 03:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,35.11,6.21371,27.0,23.04,33.22,36.0,998,,,70,54.0444704,240,33.38,,,,,100,600,Snow,light snow,13n
1555041600,2019-04-12 04:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,34.74,6.21371,26.37,22.53,32.32,36.0,999,,,69,54.0444704,240,35.68,,,,,100,600,Snow,light snow,13n
1555045200,2019-04-12 05:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,33.4,6.21371,26.13,21.04,31.32,35.1,999,,,72,51.5390976,240,31.09,,,,,100,600,Snow,light snow,13n
1555048800,2019-04-12 06:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,33.21,6.21371,24.75,20.61,31.32,34.25,999,,,68,62.0527156,250,35.79,,,,,100,804,Clouds,overcast clouds,04n
1555052400,2019-04-12 07:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,33.24,6.21371,24.78,20.64,31.32,34.07,999,,,68,56.63932080000001,250,36.82,,,,,100,804,Clouds,overcast clouds,04n
1555056000,2019-04-12 08:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,32.99,6.21371,24.24,20.39,31.21,34.05,999,,,67,54.0444704,270,36.82,,,,,100,804,Clouds,overcast clouds,04n
1555059600,2019-04-12 09:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,32.9,6.21371,24.17,20.3,30.34,34.05,1000,,,67,56.63932080000001,270,42.57,,,,,100,804,Clouds,overcast clouds,04n
1555063200,2019-04-12 10:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,32.86,6.21371,24.13,20.26,30.33,34.05,1001,,,67,54.0444704,270,33.38,,,,,100,804,Clouds,overcast clouds,04n
1555066800,2019-04-12 11:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,32.36,6.21371,23.07,19.76,29.55,33.82,1002,,,65,54.0444704,270,37.98,,,,,100,804,Clouds,overcast clouds,04n
1555070400,2019-04-12 12:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,31.42,6.21371,22.53,19.0,29.55,32.45,1003,,,66,46.528352000000005,260,,,,,,100,804,Clouds,overcast clouds,04d
1555074000,2019-04-12 13:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,31.46,6.21371,22.24,19.06,29.32,33.12,1005,,,65,46.528352000000005,280,34.45,,,,,100,804,Clouds,overcast clouds,04d
1555077600,2019-04-12 14:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,31.91,6.21371,22.35,19.31,30.33,33.13,1006,,,64,51.5390976,270,34.45,,,,,100,804,Clouds,overcast clouds,04d
1555081200,2019-04-12 15:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,33.22,6.21371,22.46,20.62,31.32,34.07,1007,,,61,59.18943240000001,270,40.29,,,,,100,804,Clouds,overcast clouds,04d
1555084800,2019-04-12 16:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,34.3,6.21371,22.68,21.96,32.32,35.62,1008,,,59,54.0444704,280,34.52,,,,,100,804,Clouds,overcast clouds,04d
1555088400,2019-04-12 17:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,35.01,6.21371,22.91,23.72,32.92,36.05,1009,,,58,46.528352000000005,280,26.4,,,,,100,804,Clouds,overcast clouds,04d
1555092000,2019-04-12 18:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,36.75,6.21371,22.86,26.29,34.72,38.59,1010,,,54,44.045348600000004,270,,,,,,100,804,Clouds,overcast clouds,04d
1555095600,2019-04-12 19:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,38.44,6.21371,22.21,27.73,36.34,41.27,1011,,,49,51.5390976,270,29.97,,,,,100,804,Clouds,overcast clouds,04d
1555099200,2019-04-12 20:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,40.51,6.21371,23.49,29.55,38.53,41.52,1012,,,48,62.0527156,280,38.03,,,,,100,804,Clouds,overcast clouds,04d
1555102800,2019-04-12 21:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,41.7,6.21371,23.09,32.52,40.12,43.21,1012,,,45,46.528352000000005,290,34.45,,,,,75,803,Clouds,broken clouds,04d
1555106400,2019-04-12 22:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,42.17,6.21371,22.51,31.6,39.34,44.6,1013,,,43,64.5580884,280,36.91,,,,,75,803,Clouds,broken clouds,04d
1555110000,2019-04-12 23:00:00 +0000 UTC,-18000,Eppley Airfield,41.301475,-95.894521,41.54,6.21371,23.41,32.58,39.43,43.07,1014,,,46,44.045348600000004,280,28.86,,,,,100,804,Clouds,overcast clouds,04d
1608681600,2020-12-23 00:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,52.56,6.21371,32.4,49.68,51.82,56.53,1001,,,46,46.528352000000005,160,26.4,,,,,75,803,Clouds,broken clouds,04n
1608685200,2020-12-23 01:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,54.39,6.21371,34.61,51.75,53.62,57.47,1000,,,47,51.5390976,170,,,,,,75,803,Clouds,broken clouds,04n
1608688800,2020-12-23 02:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,55.04,6.21371,35.73,52.5,53.62,57.47,999,,,48,62.0527156,170,39.15,,,,,75,803,Clouds,broken clouds,04n
1608692400,2020-12-23 03:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,53.94,6.21371,35.74,51.39,51.82,56.41,999,,,50,54.0444704,180,32.21,,,,,75,803,Clouds,broken clouds,04n
1608696000,2020-12-23 04:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,53.92,6.21371,37.69,51.55,52.56,55.67,998,,,54,49.03372480000001,180,35.79,,,,,0,800,Clear,sky is clear,01n
1608699600,2020-12-23 05:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,52.84,6.21371,38.5,50.56,51.82,55.67,997,,,58,54.0444704,180,34.45,,,,,40,802,Clouds,scattered clouds,03n
1608703200,2020-12-23 06:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,53.35,6.21371,40.26,51.24,52.21,55.67,996,,,61,56.549843200000005,180,38.03,,,,,0,800,Clear,sky is clear,01n
1608706800,2020-12-23 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,53.22,6.21371,42.57,51.39,51.33,54.61,995,,,67,51.5390976,180,28.86,,,,,20,801,Clouds,few clouds,02n
1608710400,2020-12-23 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,52.41,6.21371,43.3,50.68,51.12,54.61,994,,,71,41.025479600000004,180,28.86,,,,,20,801,Clouds,few clouds,02n
1608714000,2020-12-23 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,51.87,6.21371,43.5,50.2,50.56,53.35,993,,,73,28.520985000000003,170,25.28,,,,,20,801,Clouds,few clouds,02n
1608717600,2020-12-23 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,49.93,6.21371,43.36,44.06,48.22,52.81,992,,,78,38.5201068,180,23.04,,,,,40,802,Clouds,scattered clouds,03n
1608721200,2020-12-23 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,50.47,6.21371,44.2,48.92,48.45,52.81,991,,,79,28.520985000000003,180,0.0,,,,,100,804,Clouds,overcast clouds,04n
1608724800,2020-12-23 12:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,44.47,6.21371,33.08,35.31,42.13,46.67,992,,,64,56.549843200000005,300,34.45,,,,,100,804,Clouds,overcast clouds,04n
1608728400,2020-12-23 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,42.08,6.21371,30.6,31.68,40.33,43.07,995,,,63,62.0527156,300,39.15,,,,,100,804,Clouds,overcast clouds,04n
1608732000,2020-12-23 14:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,38.88,6.21371,30.18,27.82,36.34,41.02,996,,,70,56.549843200000005,310,44.96,,,,,100,804,Clouds,overcast clouds,04d
1608735600,2020-12-23 15:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,34.09,6.21371,27.01,21.49,31.33,36.41,998,,,73,64.5580884,310,43.62,,,,,100,600,Snow,light snow,13d
1608739200,2020-12-23 16:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.44,6.21371,21.16,15.84,25.93,30.25,1000,,,71,67.0410918,300,42.5,,,,,100,600,Snow,light snow,13d
1608742800,2020-12-23 17:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,23.61,1.499989594,16.2,11.01,22.33,26.62,1003,,,70,62.0527156,310,47.2,,,,,100,600,Snow,light snow,13d
1608746400,2020-12-23 18:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,22.01,3.999765127,14.94,9.41,20.55,23.27,1004,,,71,59.055216,300,39.15,,,0.21,,100,600,Snow,light snow,13d
1608750000,2020-12-23 19:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,21.45,0.999785939,15.51,8.85,20.32,23.27,1005,,,75,59.055216,300,39.15,,,0.23,,100,600,Snow,light snow,13d
1608753600,2020-12-23 20:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,20.97,0.999785939,15.84,8.37,18.73,22.37,1006,,,78,62.0527156,310,43.84,,,0.31,,100,600,Snow,light snow,13d
1608757200,2020-12-23 21:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,19.08,0.500203655,15.24,6.48,18.21,20.39,1007,,,83,64.5580884,310,46.08,,,0.43,,100,601,Snow,snow,13d
1608760800,2020-12-23 22:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,18.73,0.500203655,14.92,6.13,17.22,19.67,1009,,,83,62.0527156,320,35.79,,,0.28,,100,601,Snow,snow,13d
1608764400,2020-12-23 23:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,17.58,0.500203655,14.74,4.98,16.43,19.67,1011,,,87,69.54646460000001,320,43.62,,,0.51,,100,601,Snow,snow,13n
1608768000,2020-12-24 00:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,17.24,0.999785939,12.18,4.64,16.72,18.61,1013,,,78,74.5572102,320,46.08,,,0.27,,100,600,Snow,light snow,13n
1608771600,2020-12-24 01:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,17.37,2.999979188,10.71,4.77,16.72,19.67,1013,,,72,67.0410918,310,49.44,,,,,100,804,Clouds,overcast clouds,04n
1608775200,2020-12-24 02:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,17.31,3.999765127,10.38,4.71,16.72,18.5,1014,,,71,87.576201,320,50.55,,,,,75,803,Clouds,broken clouds,04n
1608778800,2020-12-24 03:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,16.03,3.999765127,9.14,3.43,14.92,18.25,1015,,,71,69.54646460000001,310,48.32,,,,,40,802,Clouds,scattered clouds,03n
1608782400,2020-12-24 04:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,15.4,5.999958376,7.66,2.8,14.34,17.87,1016,,,68,62.0527156,310,39.15,,,,,40,802,Clouds,scattered clouds,03n
1608786000,2020-12-24 05:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,15.39,6.21371,7.07,2.79,14.92,15.82,1016,,,66,54.0444704,320,33.33,,,,,40,600,Snow,light snow,13n
1608789600,2020-12-24 06:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,13.84,6.21371,7.0,1.24,12.34,15.6,1018,,,71,67.0410918,320,40.26,,,,,40,802,Clouds,scattered clouds,03n
1608793200,2020-12-24 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,12.65,6.21371,5.29,0.05,10.56,14.59,1017,,,69,49.03372480000001,330,39.15,,,,,20,801,Clouds,few clouds,02n
1608796800,2020-12-24 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,11.95,6.21371,3.45,-0.65,11.21,14.27,1018,,,65,49.03372480000001,320,38.03,,,,,0,800,Clear,sky is clear,01n
1608800400,2020-12-24 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,10.13,6.21371,1.09,-2.47,8.56,12.6,1018,,,63,44.045348600000004,330,28.86,,,,,0,800,Clear,sky is clear,01n
1608804000,2020-12-24 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,8.71,6.21371,-0.58,-3.89,7.56,10.62,1018,,,62,38.5201068,320,,,,,,0,800,Clear,sky is clear,01n
1608807600,2020-12-24 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,8.26,6.21371,-1.32,-4.34,6.35,10.6,1018,,,61,25.523485400000002,330,,,,,,0,800,Clear,sky is clear,01n
1608811200,2020-12-24 12:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,8.17,6.21371,-1.71,-4.43,6.57,10.67,1019,,,60,33.5317306,330,,,,,,0,800,Clear,sky is clear,01n
1608814800,2020-12-24 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,6.98,6.21371,-3.5,-5.62,4.33,10.67,1019,,,58,31.0263578,330,,,,,,0,800,Clear,sky is clear,01n
1608818400,2020-12-24 14:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,6.58,6.21371,-3.87,-6.02,5.92,8.87,1020,,,58,28.520985000000003,330,,,,,,0,800,Clear,sky is clear,01d
1608822000,2020-12-24 15:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,8.01,6.21371,-3.51,-4.59,5.34,10.67,1021,,,55,28.520985000000003,320,,,,,,0,800,Clear,sky is clear,01d
1608825600,2020-12-24 16:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,9.12,6.21371,-3.51,-3.48,7.56,11.59,1022,,,52,31.0263578,330,,,,,,0,800,Clear,sky is clear,01d
1608829200,2020-12-24 17:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,11.01,6.21371,-3.62,-1.59,9.61,13.59,1022,,,47,36.0371034,330,,,,,,0,800,Clear,sky is clear,01d
1608832800,2020-12-24 18:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,13.46,6.21371,-3.01,0.86,11.41,16.07,1022,,,43,33.5317306,320,,,,,,0,800,Clear,sky is clear,01d
1608836400,2020-12-24 19:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,15.24,6.21371,-2.72,2.64,13.21,16.61,1021,,,40,36.0371034,300,0.0,,,,,0,800,Clear,sky is clear,01d
1608840000,2020-12-24 20:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,15.62,6.21371,-0.99,3.02,13.42,17.87,1021,,,43,44.045348600000004,320,0.0,,,,,0,800,Clear,sky is clear,01d
1608843600,2020-12-24 21:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,15.69,6.21371,-0.08,3.09,14.43,17.87,1022,,,45,46.528352000000005,310,0.0,,,,,0,800,Clear,sky is clear,01d
1608847200,2020-12-24 22:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,15.06,6.21371,0.18,2.46,13.12,16.59,1022,,,47,38.5201068,330,,,,,,0,800,Clear,sky is clear,01d
1608850800,2020-12-24 23:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,12.42,6.21371,-0.02,-0.18,10.56,14.59,1022,,,53,33.5317306,310,0.0,,,,,0,800,Clear,sky is clear,01n
1610668800,2021-01-15 00:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,38.03,6.21371,23.92,26.46,36.52,41.27,1004,,,54,59.18943240000001,310,43.73,,,,,100,804,Clouds,overcast clouds,04n
1610672400,2021-01-15 01:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,38.03,6.21371,23.52,25.43,36.52,41.27,1005,,,53,72.05183740000001,320,46.04,,,,,100,600,Snow,light snow,13n
1610676000,2021-01-15 02:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,35.31,6.21371,28.35,22.71,33.57,39.47,1005,,,74,64.5580884,320,42.5,,,,,100,600,Snow,light snow,13n
1610679600,2021-01-15 03:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.67,6.21371,28.35,21.07,32.43,35.85,1004,,,79,67.0410918,310,40.26,,,,,100,600,Snow,light snow,13n
1610683200,2021-01-15 04:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.78,6.21371,27.9,21.18,32.56,35.87,1004,,,77,67.0410918,310,41.38,,,0.12,,100,600,Snow,light snow,13n
1610686800,2021-01-15 05:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.24,6.21371,27.14,20.64,31.33,34.07,1004,,,76,80.0600826,320,53.02,,,0.17,,100,600,Snow,light snow,13n
1610690400,2021-01-15 06:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,33.04,6.21371,26.69,20.44,31.21,34.07,1003,,,75,74.66905720000001,310,48.34,,,0.18,,100,600,Snow,light snow,13n
1610694000,2021-01-15 07:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,31.75,2.999979188,26.92,19.15,30.43,33.17,1003,,,80,62.0527156,320,48.32,,,0.15,,100,600,Snow,light snow,13n
1610697600,2021-01-15 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.67,0.999785939,27.66,18.07,29.43,33.17,1002,,,87,69.54646460000001,310,42.5,,,0.25,,100,701,Mist,mist,50n
1610697600,2021-01-15 08:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.67,0.999785939,27.66,18.07,29.43,33.17,1002,,,87,69.54646460000001,310,42.5,,,0.25,,100,600,Snow,light snow,13n
1610701200,2021-01-15 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.95,0.749994797,27.19,17.35,28.35,33.17,1002,,,88,62.0527156,320,41.38,,,,0.51,100,600,Snow,light snow,13n
1610701200,2021-01-15 09:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.95,0.749994797,27.19,17.35,28.35,33.17,1002,,,88,62.0527156,320,41.38,,,,0.51,100,701,Mist,mist,50n
1610704800,2021-01-15 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.61,0.749994797,27.34,17.01,28.35,31.33,1002,,,90,62.0527156,320,39.15,,,0.31,,100,600,Snow,light snow,13n
1610704800,2021-01-15 10:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.61,0.749994797,27.34,17.01,28.35,31.33,1002,,,90,62.0527156,320,39.15,,,0.31,,100,701,Mist,mist,50n
1610708400,2021-01-15 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.57,0.749994797,27.54,16.97,28.35,31.33,1000,,,91,62.0527156,310,40.26,,,0.47,,100,701,Mist,mist,50n
1610708400,2021-01-15 11:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.57,0.749994797,27.54,16.97,28.35,31.33,1000,,,91,62.0527156,310,40.26,,,0.47,,100,600,Snow,light snow,13n
1610712000,2021-01-15 12:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.55,0.500203655,27.52,16.95,27.55,30.47,1000,,,91,80.0600826,320,0.0,,,0.51,,100,601,Snow,snow,13n
1610715600,2021-01-15 13:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.46,0.749994797,27.43,16.86,27.43,30.29,1000,,,91,80.0600826,330,44.96,,,0.51,,100,601,Snow,snow,13n
1610719200,2021-01-15 14:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,28.74,0.500203655,27.18,16.14,27.43,31.37,1001,,,93,77.2191688,330,55.23,,,0.51,,100,601,Snow,snow,13d
1610722800,2021-01-15 15:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.52,0.749994797,27.25,16.92,27.55,31.91,1001,,,90,77.2191688,320,50.64,,,0.25,1.29,100,600,Snow,light snow,13d
1610726400,2021-01-15 16:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.86,0.749994797,27.59,17.26,28.35,32.09,1002,,,90,74.66905720000001,330,46.04,,,0.52,,100,601,Snow,snow,13d
1610730000,2021-01-15 17:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.86,0.500203655,27.59,17.26,28.35,32.27,1003,,,90,67.0410918,330,46.08,,,0.28,,100,600,Snow,light snow,13d
1610733600,2021-01-15 18:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,29.88,0.500203655,27.84,17.28,28.35,32.27,1004,,,91,69.54646460000001,330,0.0,,,0.28,,100,600,Snow,light snow,13d
1610737200,2021-01-15 19:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.24,0.749994797,27.97,17.64,29.34,32.27,1004,,,90,77.2191688,330,50.64,,,0.29,,100,600,Snow,light snow,13d
1610740800,2021-01-15 20:00:00 +0000 UTC,-21600,Eppley Airfield,41.301475,-95.894521,30.29,0.749994797,28.49,17.69,29.34,32.27,1006,,,92,74.66905720000001,330,48.34,,,0.25,,100,600,Snow,light snow,13d
